_id,ltable_id,rtable_id
228,33,14702
229,33,14703
230,33,16599
231,33,16798
232,33,17837
233,33,18154
234,33,20125
235,33,20430
236,33,20715
237,33,20716
238,33,21314
239,33,21323
240,33,21568
241,33,21795
242,35,2
243,35,128
244,35,837
245,35,1034
246,35,1175
247,35,1330
248,35,3043
249,35,3064
250,35,3068
251,35,3724
252,35,4967
253,35,4977
254,35,4980
255,35,5119
256,35,6007
257,35,6201
258,35,6557
259,35,6565
260,35,6767
261,35,7142
262,35,8078
263,35,8253
264,35,9061
265,35,9096
266,35,10200
267,35,10552
268,35,10589
269,35,10625
270,35,10768
271,35,10983
272,35,10984
273,35,12236
274,35,12616
275,35,13063
276,35,13856
277,35,14184
278,35,14921
279,35,15087
280,35,15098
281,35,20153
282,35,21045
283,35,21046
284,35,21447
285,35,21569
286,37,1510
287,37,2992
288,37,3951
289,37,21332
290,38,1660
291,38,2100
292,38,3626
293,38,4066
294,38,5602
295,38,5606
296,38,12085
297,38,14090
298,38,15574
299,39,15685
300,39,19130
301,39,20199
302,40,10873
303,41,810
304,41,2812
305,41,2822
306,41,2826
307,41,2829
308,41,4728
309,41,4730
310,41,4731
311,41,6743
312,41,6746
313,41,6747
314,41,10751
315,41,10752
316,41,10753
317,41,12785
318,41,12796
319,41,14405
320,41,14687
321,41,14691
322,41,14695
323,41,14699
324,41,14702
325,41,15970
326,41,19011
327,41,20124
328,41,20715
329,41,20716
330,41,21695
331,41,21936
332,41,21937
333,41,22072
334,42,885
335,42,892
336,42,893
337,42,894
338,42,2882
339,42,2884
340,42,2885
341,42,2886
342,42,2887
343,42,2889
344,42,3577
345,42,3578
346,42,4801
347,42,6029
348,42,6398
349,42,6816
350,42,6817
351,42,8854
352,42,8856
353,42,8857
354,42,8858
355,42,10803
356,42,10808
357,42,10809
358,42,10810
359,42,10815
360,42,10816
361,42,10820
362,42,10821
363,42,11057
364,42,11064
365,42,14771
366,42,14772
367,42,15945
368,42,15946
369,42,18674
370,42,18676
371,42,18720
372,42,18721
373,42,19295
374,42,19579
375,42,20135
376,42,20136
377,42,21572
378,43,173
379,44,4297
380,44,10345
381,44,20230
382,48,9388
383,48,17557
384,48,18038
385,50,6065
386,50,8097
387,50,10112
388,50,14044
389,51,2014
390,51,16666
391,51,16937
392,52,1622
393,52,5211
394,52,16359
395,52,16400
396,52,16665
397,52,16937
398,52,17907
399,52,18173
400,52,18174
401,52,19903
402,53,8240
403,54,287
404,54,305
405,54,802
406,54,806
407,54,807
408,54,821
409,54,2819
410,54,2820
411,54,4729
412,54,6741
413,54,6744
414,54,6746
415,54,6751
416,54,8787
417,54,8791
418,54,8792
419,54,9735
420,54,12475
421,54,12782
422,54,13428
423,54,14681
424,54,14688
425,54,14702
426,54,14708
427,54,16163
428,54,16334
429,54,16599
430,54,16609
431,54,17204
432,54,17562
433,54,17838
434,54,17847
435,54,17893
436,54,18153
437,54,18154
438,54,18166
439,54,18201
440,54,18444
441,54,18445
442,54,18466
443,54,18508
444,54,19012
445,54,19284
446,54,20122
447,54,20126
448,54,20430
449,54,21567
450,54,21694
451,54,21795
452,54,21812
453,55,650
454,55,2613
455,55,6573
456,56,8735
457,56,8903
458,56,12914
459,57,1313
460,57,3150
461,57,3305
462,57,4051
463,57,4800
464,57,5317
465,57,6397
466,57,6828
467,57,7016
468,57,8869
469,57,9165
470,57,11153
471,57,11154
472,57,11335
473,57,11754
474,57,13273
475,57,14403
476,57,15702
477,57,16350
478,57,18762
479,57,20069
480,57,20183
481,57,21051
482,57,21478
483,57,21637
484,57,21965
485,57,21966
486,58,2075
487,58,4045
488,58,12061
489,58,12465
490,58,13303
491,59,1572
492,59,1575
493,59,3548
494,59,3549
495,59,3550
496,59,5532
497,59,7539
498,59,7547
499,59,9329
500,59,10145
501,59,15496
502,59,16611
503,59,20528
504,59,20808
505,59,21407
506,61,261
507,61,607
508,61,16200
509,61,16964
510,61,17381
511,61,17383
512,61,17384
513,61,17385
514,61,18199
515,62,11092
516,63,373
517,63,1674
518,63,3799
519,63,3956
520,63,4897
521,63,6919
522,63,7400
523,63,8693
524,63,9424
525,63,9669
526,63,10774
527,63,11397
528,63,11638
529,63,11639
530,63,12256
531,63,12264
532,63,13578
533,63,13601
534,63,15920
535,63,15921
536,63,17074
537,63,19030
538,63,19393
539,65,2300
540,65,2488
541,65,2960
542,65,4663
543,65,7024
544,65,8392
545,65,10914
546,65,12726
547,65,14348
548,65,14521
549,65,15315
550,65,15509
551,65,15741
552,65,18373
553,65,18875
554,66,148
555,66,1054
556,66,1167
557,66,1172
558,66,1173
559,66,1174
560,66,1175
561,66,1182
562,66,1186
563,66,1330
564,66,1343
565,66,2623
566,66,3177
567,66,3178
568,66,3191
569,66,3883
570,66,4948
571,66,5117
572,66,5118
573,66,5119
574,66,5120
575,66,5123
576,66,5124
577,66,5886
578,66,6969
579,66,7138
580,66,7139
581,66,7140
582,66,7141
583,66,7142
584,66,7147
585,66,7929
586,66,8620
587,66,8810
588,66,8837
589,66,9138
590,66,9139
591,66,9140
592,66,9141
593,66,9142
594,66,9149
595,66,10504
596,66,11128
597,66,11130
598,66,11131
599,66,11133
600,66,11898
601,66,13157
602,66,13160
603,66,13853
604,66,13856
605,66,14720
606,66,15020
607,66,15084
608,66,15087
609,66,15088
610,66,15098
611,66,15384
612,66,19613
613,66,19883
614,66,20021
615,66,20208
616,66,20758
617,66,21045
618,66,21046
619,66,21449
620,66,21592
621,66,21928
622,66,21962
623,67,1709
624,67,3669
625,67,3671
626,67,6726
627,67,9691
628,68,115
629,68,116
630,68,4647
631,68,10670
632,68,10671
633,68,12697
634,68,14616
635,68,14618
636,68,20418
637,70,1662
638,70,14642
639,70,20428
640,70,21810
641,71,1784
642,71,2217
643,71,3748
644,71,5724
645,71,5728
646,71,7569
647,71,7759
648,71,9792
649,71,11758
650,71,13715
651,71,13716
652,71,14132
653,71,16126
654,71,20307
655,73,6044
656,74,13
657,74,651
658,74,773
659,74,1568
660,74,2263
661,74,2280
662,74,2281
663,74,2517
664,74,2621
665,74,3036
666,74,3230
667,74,4771
668,74,4980
669,74,5089
670,74,5584
671,74,5937
672,74,6529
673,74,6760
674,74,6998
675,74,7116
676,74,8246
677,74,8247
678,74,8811
679,74,9393
680,74,10252
681,74,10556
682,74,11353
683,74,11679
684,74,12193
685,74,12226
686,74,12228
687,74,13004
688,74,14177
689,74,14178
690,74,14519
691,74,15462
692,74,19037
693,74,19121
694,74,19388
695,74,19513
696,74,19783
697,74,20325
698,74,21023
699,74,21236
700,74,21293
701,74,21424
702,74,21532
703,74,21758
704,74,21877
705,74,22054
706,75,2657
707,76,1162
708,76,5714
709,76,5910
710,76,8518
711,76,10380
712,76,12401
713,76,12502
714,76,13663
715,76,14758
716,76,15133
717,76,15779
718,76,15872
719,76,15873
720,76,21466
721,78,6691
722,79,9990
723,79,12348
724,80,1625
725,80,2307
726,80,2341
727,80,7592
728,80,9615
729,80,12732
730,80,13521
731,80,14347
732,80,15001
733,80,16436
734,80,16437
735,80,17235
736,80,17236
737,80,17238
738,80,17239
739,80,17550
740,80,17940
741,80,18119
742,80,18187
743,80,18188
744,80,18304
745,80,18496
746,80,18557
747,80,18558
748,80,18559
749,80,19452
750,80,19690
751,80,20225
752,80,20227
753,81,6527
754,81,17376
755,81,17576
756,82,5012
757,82,6558
758,82,7150
759,82,10885
760,82,10972
761,82,16325
762,82,16606
763,82,16845
764,82,17076
765,82,17116
766,82,17195
767,82,17428
768,82,17747
769,82,17849
770,82,18073
771,82,18360
772,82,20178
773,82,21452
774,83,2211
775,83,7744
776,85,748
777,85,1613
778,85,2572
779,85,2739
780,85,2740
781,85,2741
782,85,2742
783,85,2743
784,85,3150
785,85,3491
786,85,4760
787,85,4800
788,85,4803
789,85,4804
790,85,5467
791,85,6828
792,85,7016
793,85,7373
794,85,7705
795,85,8559
796,85,8869
797,85,9497
798,85,9603
799,85,9611
800,85,10529
801,85,10818
802,85,12878
803,85,13202
804,85,13665
805,85,14724
806,85,15100
807,85,15650
808,85,15702
809,85,17203
810,85,18944
811,85,19378
812,85,19402
813,85,20069
814,85,20129
815,85,21603
816,87,7611
817,87,11618
818,89,3270
819,89,18981
820,91,531
821,91,2739
822,91,6438
823,91,10463
824,91,10464
825,91,11604
826,91,12473
827,91,12824
828,91,14403
829,91,18944
830,91,20647
831,91,21603
832,91,21918
833,92,6752
834,92,8237
835,92,13413
836,92,17688
837,93,2690
838,93,2823
839,93,4740
840,93,6749
841,93,6750
842,93,6999
843,93,8779
844,93,10746
845,93,10747
846,93,10748
847,93,10870
848,93,11014
849,93,11015
850,93,12790
851,93,14692
852,93,14950
853,93,21934
854,94,8349
855,94,8351
856,95,5243
857,95,7300
858,95,7302
859,95,9052
860,95,9359
861,95,12208
862,95,13276
863,95,15278
864,95,15994
865,95,18781
866,95,18806
867,96,13
868,96,1034
869,96,1035
870,96,1036
871,96,1037
872,96,1038
873,96,1039
874,96,1053
875,96,2304
876,96,2545
877,96,4954
878,96,4959
879,96,4966
880,96,4967
881,96,6529
882,96,6762
883,96,6973
884,96,6980
885,96,6981
886,96,6982
887,96,6983
888,96,6984
889,96,6985
890,96,7116
891,96,7142
892,96,8669
893,96,8670
894,96,9003
895,96,9005
896,96,9007
897,96,9008
898,96,9010
899,96,9096
900,96,10967
901,96,13009
902,96,13010
903,96,13011
904,96,13012
905,96,13013
906,96,14921
907,96,14930
908,96,14931
909,96,14932
910,96,14933
911,96,18733
912,96,20449
913,98,15905
914,98,21941
915,99,2776
916,100,636
917,100,2210
918,100,2610
919,100,2873
920,100,4518
921,100,4520
922,100,4521
923,100,4522
924,100,4523
925,100,4526
926,100,4527
927,100,6417
928,100,6549
929,100,6552
930,100,6553
931,100,7675
932,100,8612
933,100,10208
934,100,10546
935,100,10547
936,100,12112
937,100,12606
938,100,13743
939,100,14506
940,100,14507
941,100,14510
942,100,14511
943,100,14512
944,100,20607
945,100,20656
946,100,21147
947,100,21681
948,101,15195
949,101,17360
950,102,621
951,102,623
952,102,627
953,102,1979
954,102,2589
955,102,2590
956,102,2594
957,102,2595
958,102,3447
959,102,4499
960,102,4500
961,102,4502
962,102,6537
963,102,6539
964,102,7978
965,102,8602
966,102,8603
967,102,9456
968,102,10614
969,102,10616
970,102,15892
971,102,21800
972,103,1787
973,103,2212
974,103,3750
975,103,5732
976,103,5734
977,103,5735
978,103,5738
979,103,5897
980,103,7764
981,103,7765
982,103,7766
983,103,7767
984,103,7768
985,103,7769
986,103,9794
987,103,9795
988,103,9797
989,103,11760
990,103,11762
991,103,11763
992,103,11764
993,103,11772
994,103,13722
995,103,13723
996,103,15064
997,103,15716
998,103,16461
999,103,19673
1000,103,20248
1001,103,21110
1002,103,21499
1003,103,21630
1004,103,21873
1005,105,3584
1006,105,11792
1007,105,20807
1008,106,4774
1009,106,9878
1010,107,412
1011,107,1500
1012,107,4773
1013,107,11026
1014,107,16127
1015,108,2097
1016,108,4083
1017,108,12091
1018,108,19720
1019,109,1312
1020,109,21710
1021,109,21712
1022,112,19230
1023,112,21790
1024,113,6691
1025,113,6692
1026,114,1719
1027,114,7685
1028,114,19955
1029,114,20543
1030,115,9224
1031,115,19067
1032,118,659
1033,118,1338
1034,118,1339
1035,118,1341
1036,118,2888
1037,118,3320
1038,118,3321
1039,118,3323
1040,118,4550
1041,118,5267
1042,118,6251
1043,118,7323
1044,118,7324
1045,118,9323
1046,118,9324
1047,118,9325
1048,118,9326
1049,118,9327
1050,118,9328
1051,118,10294
1052,118,10570
1053,118,12294
1054,118,12296
1055,118,13308
1056,118,13309
1057,118,14222
1058,118,14229
1059,118,14446
1060,118,15293
1061,118,15294
1062,118,15295
1063,118,15296
1064,118,17386
1065,118,17827
1066,118,20034
1067,118,21066
1068,118,21848
1069,120,18707
1070,121,923
1071,121,924
1072,121,14796
1073,122,3945
1074,122,9028
1075,122,15907
1076,123,1750
1077,123,3711
1078,123,6445
1079,123,6551
1080,123,7033
1081,123,10083
1082,123,15662
1083,123,16618
1084,123,16622
1085,123,17057
1086,123,17860
1087,123,17862
1088,123,19196
1089,123,21168
1090,124,819
1091,124,1430
1092,124,1649
1093,124,4195
1094,124,5268
1095,124,5269
1096,124,7176
1097,124,8161
1098,124,9163
1099,124,9374
1100,124,9881
1101,124,13225
1102,124,13870
1103,124,14768
1104,124,16006
1105,124,18725
1106,125,197
1107,125,7866
1108,125,8975
1109,125,10929
1110,125,10930
1111,125,10932
1112,125,11863
1113,125,14889
1114,125,15806
1115,125,19696
1116,125,21022
1117,126,1365
1118,126,1478
1119,126,1720
1120,126,2451
1121,126,3290
1122,126,3467
1123,126,4563
1124,126,4862
1125,126,5419
1126,126,5420
1127,126,7344
1128,126,7434
1129,126,10086
1130,126,11319
1131,126,11433
1132,126,12200
1133,126,12444
1134,126,13328
1135,126,13329
1136,126,15320
1137,126,19182
1138,127,43
1139,127,1556
1140,127,4286
1141,127,12321
1142,127,19809
1143,127,21664
1144,129,713
1145,129,2702
1146,129,4611
1147,129,6632
1148,129,10641
1149,129,10644
1150,129,20987
1151,129,22064
1152,130,8122
1153,130,10596
1154,130,10655
1155,130,18650
1156,131,6837
1157,131,14784
1158,132,1151
1159,132,1641
1160,132,1642
1161,132,1643
1162,132,2447
1163,132,3166
1164,132,3220
1165,132,3226
1166,132,3347
1167,132,6238
1168,132,7211
1169,132,8303
1170,132,8647
1171,132,8793
1172,132,9641
1173,132,10446
1174,132,19897
1175,132,19920
1176,132,20720
1177,134,18759
1178,135,189
1179,135,3741
1180,135,16128
1181,136,14002
1182,136,19359
1183,137,614
1184,137,2577
1185,137,2578
1186,137,12582
1187,137,14486
1188,138,9867
1189,138,19729
1190,138,21121
1191,139,11469
1192,140,21688
1193,141,5724
1194,141,5726
1195,141,5728
1196,141,7759
1197,141,11758
1198,141,13716
1199,142,14546
1200,143,270
1201,143,2675
1202,143,13686
1203,143,15666
1204,144,17069
1205,145,626
1206,145,3932
1207,145,7971
1208,145,7977
1209,145,9986
1210,145,9987
1211,145,9990
1212,145,12348
1213,145,12590
1214,145,12601
1215,146,621
1216,146,2594
1217,146,4499
1218,146,4500
1219,146,4502
1220,146,4509
1221,146,6537
1222,146,6539
1223,146,8599
1224,146,8602
1225,146,8603
1226,146,10614
1227,146,10616
1228,146,15892
1229,146,18653
1230,147,12098
1231,148,21193
1232,149,8957
1233,149,11829
1234,149,16351
1235,149,16399
1236,149,18937
1237,149,21346
1238,149,21843
1239,150,8940
1240,150,14852
1241,150,14853
1242,150,14854
1243,150,20270
1244,150,20818
1245,151,4350
1246,151,4373
1247,151,6410
1248,151,10427
1249,151,10442
1250,151,12300
1251,151,14826
1252,151,14830
1253,151,15129
1254,151,18491
1255,151,19228
1256,151,20932
1257,152,692
1258,152,14578
1259,155,16443
1260,156,3447
1261,156,6539
1262,156,8602
1263,156,9276
1264,158,16206
1265,158,16502
1266,158,17314
1267,160,5665
1268,160,7003
1269,160,7677
1270,160,8166
1271,160,9710
1272,160,13653
1273,160,15633
1274,160,20822
1275,160,21096
1276,161,986
1277,162,2014
1278,162,17287
1279,162,17622
1280,162,18249
1281,163,18056
1282,163,18349
1283,163,18350
1284,164,124
1285,165,10447
1286,165,11223
1287,165,18938
1288,165,20412
1289,165,20643
1290,166,3488
1291,166,4733
1292,166,19756
1293,167,287
1294,167,305
1295,167,802
1296,167,806
1297,167,807
1298,167,821
1299,167,2819
1300,167,2820
1301,167,2821
1302,167,4729
1303,167,6741
1304,167,6744
1305,167,6751
1306,167,8787
1307,167,8792
1308,167,12475
1309,167,12782
1310,167,13428
1311,167,14681
1312,167,14688
1313,167,14708
1314,167,16334
1315,167,16599
1316,167,16609
1317,167,17562
1318,167,17838
1319,167,17847
1320,167,17893
1321,167,18153
1322,167,18154
1323,167,18444
1324,167,18445
1325,167,18466
1326,167,18508
1327,167,19012
1328,167,19284
1329,167,20122
1330,167,20125
1331,167,20126
1332,167,20430
1333,167,21567
1334,167,21694
1335,167,21795
1336,167,21812
1337,169,12914
1338,171,4113
1339,171,8127
1340,173,88
1341,173,178
1342,173,1302
1343,173,3293
1344,173,5235
1345,173,5236
1346,173,6426
1347,173,7296
1348,173,7298
1349,173,7572
1350,173,14393
1351,173,14588
1352,173,15183
1353,173,15250
1354,173,15534
1355,173,18778
1356,173,19235
1357,173,19353
1358,173,19395
1359,173,19909
1360,173,21463
1361,174,1303
1362,174,11224
1363,174,11266
1364,174,18772
1365,176,5432
1366,176,6574
1367,176,6877
1368,176,20940
1369,177,125
1370,177,159
1371,177,599
1372,177,678
1373,177,854
1374,177,855
1375,177,952
1376,177,955
1377,177,1285
1378,177,1314
1379,177,1320
1380,177,1633
1381,177,2383
1382,177,2847
1383,177,2945
1384,177,2949
1385,177,2950
1386,177,3074
1387,177,3099
1388,177,3100
1389,177,3165
1390,177,3277
1391,177,3301
1392,177,3376
1393,177,3547
1394,177,3555
1395,177,3557
1396,177,3639
1397,177,4471
1398,177,4855
1399,177,4856
1400,177,5216
1401,177,5244
1402,177,5250
1403,177,5251
1404,177,5329
1405,177,5536
1406,177,5537
1407,177,6382
1408,177,6513
1409,177,6786
1410,177,6883
1411,177,7005
1412,177,7006
1413,177,7261
1414,177,7262
1415,177,7305
1416,177,7550
1417,177,7694
1418,177,8081
1419,177,8169
1420,177,8577
1421,177,8594
1422,177,8826
1423,177,8909
1424,177,9254
1425,177,9338
1426,177,9573
1427,177,9578
1428,177,10516
1429,177,10530
1430,177,10779
1431,177,10872
1432,177,11275
1433,177,11279
1434,177,11947
1435,177,11948
1436,177,12916
1437,177,12919
1438,177,13251
1439,177,13252
1440,177,13253
1441,177,13254
1442,177,13255
1443,177,13352
1444,177,13569
1445,177,14737
1446,177,14738
1447,177,14744
1448,177,14821
1449,177,14823
1450,177,14827
1451,177,15217
1452,177,15270
1453,177,15271
1454,177,15504
1455,177,15546
1456,177,15869
1457,177,19027
1458,177,19232
1459,177,19310
1460,177,19867
1461,177,20496
1462,177,21058
1463,177,21370
1464,177,21817
1465,177,21953
1466,178,1020
1467,178,6961
1468,178,6962
1469,178,14904
1470,179,10844
1471,179,12896
1472,179,12897
1473,179,14799
1474,179,16537
1475,179,16538
1476,179,19150
1477,179,20527
1478,179,20726
1479,180,927
1480,180,1573
1481,180,1575
1482,180,6622
1483,180,7722
1484,180,8546
1485,180,14058
1486,180,21805
1487,181,10680
1488,182,3982
1489,182,12013
1490,183,1672
1491,183,1674
1492,183,3409
1493,183,3799
1494,183,3956
1495,183,4897
1496,183,5363
1497,183,6916
1498,183,6919
1499,183,7397
1500,183,7400
1501,183,7451
1502,183,8693
1503,183,9424
1504,183,9668
1505,183,9669
1506,183,10266
1507,183,11397
1508,183,12264
1509,183,13578
1510,183,15175
1511,183,15920
1512,183,15921
1513,183,19030
1514,183,19393
1515,184,567
1516,184,2531
1517,184,3463
1518,184,11425
1519,184,15598
1520,184,15599
1521,184,20816
1522,185,2960
1523,185,3974
1524,185,5561
1525,185,7665
1526,185,8392
1527,185,10914
1528,185,13394
1529,185,15315
1530,185,17737
1531,185,18311
1532,185,18373
1533,185,18621
1534,185,18841
1535,185,18875
1536,186,4503
1537,186,5930
1538,186,5931
1539,186,9991
1540,186,12597
1541,186,13913
1542,186,13914
1543,187,1929
1544,187,1930
1545,188,879
1546,188,880
1547,188,885
1548,188,892
1549,188,1162
1550,188,2881
1551,188,2882
1552,188,4794
1553,188,4801
1554,188,4807
1555,188,6398
1556,188,6812
1557,188,6830
1558,188,8850
1559,188,8851
1560,188,8856
1561,188,8857
1562,188,8858
1563,188,10800
1564,188,10802
1565,188,10807
1566,188,10808
1567,188,10809
1568,188,11057
1569,188,11839
1570,188,12862
1571,188,12863
1572,188,12867
1573,188,12871
1574,188,14758
1575,188,14759
1576,188,14760
1577,188,14761
1578,188,18674
1579,188,18720
1580,188,19020
1581,188,19021
1582,188,19157
1583,188,19295
1584,189,10664
1585,189,19908
1586,190,3338
1587,190,7008
1588,190,16674
1589,191,6782
1590,191,17902
1591,192,1244
1592,192,4366
1593,192,5170
1594,192,7208
1595,192,7209
1596,192,11198
1597,195,5432
1598,195,6877
1599,195,8129
1600,195,12195
1601,195,15247
1602,195,15395
1603,195,18646
1604,195,18692
1605,195,20940
1606,196,540
1607,196,1648
1608,196,2212
1609,196,2710
1610,196,2715
1611,196,3130
1612,196,3284
1613,196,3750
1614,196,5230
1615,196,5280
1616,196,5734
1617,196,6338
1618,196,6447
1619,196,7335
1620,196,7767
1621,196,7769
1622,196,8399
1623,196,8688
1624,196,8689
1625,196,9099
1626,196,9264
1627,196,9265
1628,196,9794
1629,196,10485
1630,196,10646
1631,196,11255
1632,196,11308
1633,196,11772
1634,196,12508
1635,196,13144
1636,196,15155
1637,196,16461
1638,196,17535
1639,196,17638
1640,196,18515
1641,196,18584
1642,196,19684
1643,196,19730
1644,196,20844
1645,196,20845
1646,196,21110
1647,196,21383
1648,196,21499
1649,198,3575
1650,198,11577
1651,200,3535
1652,200,3536
1653,200,3539
1654,200,5512
1655,200,5515
1656,200,7531
1657,200,9555
1658,200,13508
1659,200,15478
1660,200,15481
1661,201,16200
1662,202,2667
1663,202,2949
1664,202,3555
1665,202,3556
1666,202,4863
1667,202,5536
1668,202,5537
1669,202,6829
1670,202,7381
1671,202,7550
1672,202,9338
1673,202,9573
1674,202,9574
1675,202,9577
1676,202,11947
1677,202,11948
1678,202,13530
1679,202,14313
1680,202,21086
1681,202,21370
1682,203,6374
1683,203,7498
1684,204,7737
1685,204,10017
1686,204,14347
1687,204,17235
1688,204,17240
1689,204,18558
1690,204,18559
1691,204,19196
1692,204,20016
1693,204,20227
1694,205,2307
1695,205,9615
1696,205,12732
1697,205,14347
1698,205,15001
1699,205,16634
1700,205,16881
1701,205,17158
1702,205,17235
1703,205,17240
1704,205,18558
1705,205,18559
1706,205,18686
1707,205,20227
1708,206,10518
1709,207,19217
1710,208,16450
1711,208,16760
1712,208,18003
1713,209,6711
1714,209,6712
1715,209,12739
1716,210,5019
1717,210,10973
1718,210,18714
1719,210,22073
1720,212,401
1721,212,2346
1722,212,4282
1723,212,6271
1724,212,6272
1725,212,8333
1726,212,17470
1727,212,17685
1728,213,21948
1729,214,21
1730,214,7532
1731,214,9802
1732,214,11666
1733,214,20019
1734,214,21191
1735,214,21220
1736,215,769
1737,215,2690
1738,215,2831
1739,215,4730
1740,215,4731
1741,215,4740
1742,215,6747
1743,215,6999
1744,215,8789
1745,215,10490
1746,215,10751
1747,215,10870
1748,215,11014
1749,215,11015
1750,215,12791
1751,215,12798
1752,215,14444
1753,215,14691
1754,215,14693
1755,215,14695
1756,215,14696
1757,215,14950
1758,215,15970
1759,215,18602
1760,215,20715
1761,215,20716
1762,215,21934
1763,216,677
1764,216,678
1765,216,680
1766,216,2022
1767,216,2383
1768,216,2667
1769,216,2672
1770,216,2673
1771,216,6602
1772,216,8641
1773,216,8642
1774,216,8644
1775,216,10597
1776,216,10598
1777,216,10599
1778,216,10600
1779,216,10601
1780,216,10606
1781,216,10607
1782,216,12644
1783,216,12649
1784,216,14565
1785,216,14566
1786,216,15270
1787,216,19250
1788,216,19794
1789,216,20079
1790,216,20665
1791,216,21803
1792,218,985
1793,218,4900
1794,218,5275
1795,218,5572
1796,218,8945
1797,218,9333
1798,218,13577
1799,218,20636
1800,218,20732
1801,218,21981
1802,219,1090
1803,219,1091
1804,219,5035
1805,219,5038
1806,219,5039
1807,219,5041
1808,219,5047
1809,219,5049
1810,219,7052
1811,219,7056
1812,219,7057
1813,219,9077
1814,219,9088
1815,219,11033
1816,219,11034
1817,219,11041
1818,219,13086
1819,219,13088
1820,219,15003
1821,219,15007
1822,219,16177
1823,219,16184
1824,219,19870
1825,219,20399
1826,219,20455
1827,220,97
1828,220,114
1829,220,729
1830,220,730
1831,220,731
1832,220,732
1833,220,733
1834,220,734
1835,220,2725
1836,220,2726
1837,220,2728
1838,220,4636
1839,220,4639
1840,220,4640
1841,220,4643
1842,220,4644
1843,220,5835
1844,220,6667
1845,220,6668
1846,220,8697
1847,220,8698
1848,220,8699
1849,220,8700
1850,220,8705
1851,220,10666
1852,220,10667
1853,220,12694
1854,220,12695
1855,220,14161
1856,220,14614
1857,220,14615
1858,220,16153
1859,220,19818
1860,222,1773
1861,222,15375
1862,222,16625
1863,222,16945
1864,223,1355
1865,223,5731
1866,223,6547
1867,223,6640
1868,223,11599
1869,223,17353
1870,223,17535
1871,224,3864
1872,224,5972
1873,225,12207
1874,225,21725
1875,226,108
1876,226,2638
1877,226,4551
1878,226,6588
1879,226,6591
1880,226,10572
1881,226,10640
1882,226,12620
